frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
158,-3032.149902,0.000000,93.150002,-2107.339844,0.000000,0.000000,-0.000003,0.603677,-0.000003,0.797229,0.000000,-5.999900,0.000000
159,-3049.689941,0.000000,93.150002,-2104.899902,0.000000,0.000000,-0.000003,0.583387,-0.000003,0.812194,0.000000,-5.999900,0.000000
160,-3067.209961,0.000000,93.150002,-2102.459961,0.000000,0.000000,-0.000003,0.562725,-0.000003,0.826644,0.000000,-5.999900,0.000000
161,-3084.709961,0.000000,93.150002,-2100.030029,0.000000,0.000000,-0.000003,0.541702,-0.000003,0.840571,0.000000,-5.999900,0.000000
162,-3102.189941,0.000000,93.150002,-2097.599854,0.000000,0.000000,-0.000003,0.520338,-0.000003,0.853960,0.000000,-5.999900,0.000000
163,-3119.649902,0.000000,93.150002,-2095.169922,0.000000,0.000000,-0.000003,0.498640,-0.000003,0.866809,0.000000,-5.999900,0.000000
164,-3137.089844,0.000000,93.150002,-2092.739990,0.000000,0.000000,-0.000003,0.476624,-0.000003,0.879107,0.000000,-5.999900,0.000000
165,-3154.510010,0.000000,93.150002,-2090.310059,0.000000,0.000000,-0.000003,0.454306,-0.000003,0.890846,0.000000,-5.999900,0.000000
166,-3171.909912,0.000000,93.150002,-2087.879883,0.000000,0.000000,-0.000003,0.431701,-0.000003,0.902017,0.000000,-5.999900,0.000000
167,-3189.290039,0.000000,93.150002,-2085.449951,0.000000,0.000000,-0.000003,0.408822,-0.000003,0.912614,0.000000,-5.999900,0.000000
168,-3206.649902,0.000000,93.150002,-2083.020020,0.000000,0.000000,-0.000003,0.385684,-0.000003,0.922631,0.000000,-5.999900,0.000000
169,-3223.989990,0.000000,93.150002,-2080.589844,0.000000,0.000000,-0.000003,0.362297,-0.000003,0.932063,0.000000,-5.999900,0.000000
170,-3241.309814,0.000000,93.150002,-2078.159912,0.000000,0.000000,-0.000003,0.338684,-0.000003,0.940900,0.000000,-5.999900,0.000000
171,-3258.609863,0.000000,93.150002,-2075.729980,0.000000,0.000000,-0.000003,0.314855,-0.000003,0.949140,0.000000,-5.999900,0.000000
172,-3275.889893,0.000000,93.150002,-2073.300049,0.000000,0.000000,-0.000003,0.290826,-0.000003,0.956776,0.000000,-5.999900,0.000000
